attraction_id,destination_id,attraction_name,category,latitude,longitude,summary,source_url,source_type,rank_within_destination,source_confidence
rajasthan--jaisalmer--explore,rajasthan--jaisalmer,Explore,attraction,,,,https://www.incredibleindia.gov.in/en/rajasthan/jaisalmer/sam-sand-dunes,official_link,3,0.7
rajasthan--jaisalmer--explore,rajasthan--jaisalmer,Explore,attraction,,,,https://www.incredibleindia.gov.in/en/rajasthan/jaisalmer/jain-temples-of-jaisalmer,official_link,4,0.7
rajasthan--jaisalmer--explore,rajasthan--jaisalmer,Explore,attraction,,,,https://www.incredibleindia.gov.in/en/rajasthan/jaisalmer/longewala-war-memorial,official_link,5,0.7
rajasthan--jaisalmer--explore,rajasthan--jaisalmer,Explore,attraction,,,,https://www.incredibleindia.gov.in/en/rajasthan/jaisalmer/nathmal-ki-haveli,official_link,6,0.7
rajasthan--jaisalmer--explore,rajasthan--jaisalmer,Explore,attraction,,,,https://www.incredibleindia.gov.in/en/rajasthan/jaisalmer/pokhran,official_link,7,0.7
rajasthan--jaisalmer--explore,rajasthan--jaisalmer,Explore,attraction,,,,https://www.incredibleindia.gov.in/en/rajasthan/jaisalmer/salim-singh-ki-haveli,official_link,8,0.7
rajasthan--jaisalmer--explore,rajasthan--jaisalmer,Explore,attraction,,,,https://www.incredibleindia.gov.in/en/rajasthan/jaisalmer/akal-wood-fossil-park,official_link,9,0.7
rajasthan--jaisalmer--explore,rajasthan--jaisalmer,Explore,attraction,,,,https://www.incredibleindia.gov.in/en/rajasthan/jaisalmer/tanot-mata-temple,official_link,10,0.7
rajasthan--jodhpur--mehrangarh-fort,rajasthan--jodhpur,Mehrangarh Fort,fort,,,,https://www.incredibleindia.gov.in/en/rajasthan/jodhpur/mehrangarh-fort,official_link,1,0.7
rajasthan--jodhpur--umaid-bhawan-palace,rajasthan--jodhpur,Umaid Bhawan Palace,palace,,,,https://www.incredibleindia.gov.in/en/rajasthan/jodhpur/umaid-bhawan,official_link,2,0.7
rajasthan--jodhpur--jaswant-thada,rajasthan--jodhpur,Jaswant Thada,attraction,,,,https://www.incredibleindia.gov.in/en/rajasthan/jodhpur/jaswant-thada,official_link,3,0.7
rajasthan--jodhpur--clock-tower-ghanta-ghar-and-sardar-market,rajasthan--jodhpur,Clock Tower (Ghanta Ghar) and Sardar Market,market,,,,https://www.incredibleindia.gov.in/en/rajasthan/jodhpur/ghanta-ghar,official_link,4,0.7
rajasthan--jodhpur--mandore,rajasthan--jodhpur,Mandore,attraction,,,,https://www.incredibleindia.gov.in/en/rajasthan/jodhpur/mandore,official_link,5,0.7
rajasthan--jodhpur--explore,rajasthan--jodhpur,Explore,attraction,,,,https://www.incredibleindia.gov.in/en/rajasthan/jodhpur/toorji-ka-jhalra,official_link,6,0.7
rajasthan--jodhpur--explore,rajasthan--jodhpur,Explore,attraction,,,,https://www.incredibleindia.gov.in/en/rajasthan/jodhpur/machiya-safari-park,official_link,7,0.7
rajasthan--jodhpur--explore,rajasthan--jodhpur,Explore,attraction,,,,https://www.incredibleindia.gov.in/en/rajasthan/jodhpur/chokhelao-bagh,official_link,8,0.7
rajasthan--jodhpur--explore,rajasthan--jodhpur,Explore,attraction,,,,https://www.incredibleindia.gov.in/en/rajasthan/jodhpur/dhawa-doli-wildlife-sanctuary,official_link,9,0.7
rajasthan--jodhpur--explore,rajasthan--jodhpur,Explore,attraction,,,,https://www.incredibleindia.gov.in/en/rajasthan/jodhpur/arna-jharna,official_link,10,0.7
rajasthan--mount-abu--explore,rajasthan--mount-abu,Explore,attraction,,,,https://www.incredibleindia.gov.in/en/rajasthan/mount-abu/mount-abu-wildlife-sanctuary,official_link,1,0.7
rajasthan--mount-abu--explore,rajasthan--mount-abu,Explore,attraction,,,,https://www.incredibleindia.gov.in/en/rajasthan/mount-abu/adhar-devi-temple,official_link,2,0.7
rajasthan--mount-abu--explore,rajasthan--mount-abu,Explore,attraction,,,,https://www.incredibleindia.gov.in/en/rajasthan/mount-abu/dilwara-jain-temples,official_link,3,0.7
rajasthan--mount-abu--explore,rajasthan--mount-abu,Explore,attraction,,,,https://www.incredibleindia.gov.in/en/rajasthan/mount-abu/guru-shikhar,official_link,4,0.7
rajasthan--udaipur--city-palace,rajasthan--udaipur,City Palace,palace,,,,https://www.incredibleindia.gov.in/en/rajasthan/udaipur/city-palace,official_link,1,0.7
rajasthan--udaipur--lake-pichola,rajasthan--udaipur,Lake Pichola,lake,,,,https://www.incredibleindia.gov.in/en/rajasthan/udaipur/lake-pichola,official_link,2,0.7
rajasthan--udaipur--jag-mandir-palace,rajasthan--udaipur,Jag Mandir Palace,palace,,,,https://www.incredibleindia.gov.in/en/rajasthan/udaipur/jag-mandir-palace,official_link,3,0.7
rajasthan--udaipur--lake-palace,rajasthan--udaipur,Lake Palace,palace,,,,https://www.incredibleindia.gov.in/en/rajasthan/udaipur/lake-palace,official_link,4,0.7
rajasthan--udaipur--kumbhalgarh-fort,rajasthan--udaipur,Kumbhalgarh Fort,fort,,,,https://www.incredibleindia.gov.in/en/rajasthan/udaipur/kumbhalgarh-fort,official_link,5,0.7
rajasthan--udaipur--bagore-ki-haveli,rajasthan--udaipur,Bagore Ki Haveli,attraction,,,,https://www.incredibleindia.gov.in/en/rajasthan/udaipur/bagore-ki-haveli,official_link,6,0.7
rajasthan--udaipur--fateh-sagar-lake,rajasthan--udaipur,Fateh Sagar Lake,lake,,,,https://www.incredibleindia.gov.in/en/rajasthan/udaipur/fateh-sagar-lake,official_link,7,0.7
rajasthan--udaipur--badi-lake,rajasthan--udaipur,Badi Lake,lake,,,,https://www.incredibleindia.gov.in/en/rajasthan/udaipur/badi-lake,official_link,8,0.7
rajasthan--udaipur--jagdish-temple,rajasthan--udaipur,Jagdish Temple,temple,,,,https://www.incredibleindia.gov.in/en/rajasthan/udaipur/jagdish-temple,official_link,9,0.7
rajasthan--udaipur--mansapurna-karni-mata-temple,rajasthan--udaipur,Mansapurna Karni Mata Temple,temple,,,,https://www.incredibleindia.gov.in/en/rajasthan/udaipur/shri-manshapurna-karni-mata,official_link,10,0.7
sikkim--gangtok--tsomgo-lake,sikkim--gangtok,Tsomgo Lake,lake,,,,https://www.incredibleindia.gov.in/en/sikkim/gangtok/tsomgo-lake,official_link,1,0.7
sikkim--gangtok--explore,sikkim--gangtok,Explore,attraction,,,,https://www.incredibleindia.gov.in/en/sikkim/gangtok/nathu-la-pass,official_link,2,0.7
sikkim--gangtok--explore,sikkim--gangtok,Explore,attraction,,,,https://www.incredibleindia.gov.in/en/sikkim/gangtok/himalayan-zoological-park,official_link,3,0.7
sikkim--gangtok--explore,sikkim--gangtok,Explore,attraction,,,,https://www.incredibleindia.gov.in/en/sikkim/gangtok/do-drul-chorten,official_link,4,0.7
sikkim--gangtok--explore,sikkim--gangtok,Explore,attraction,,,,https://www.incredibleindia.gov.in/en/sikkim/gangtok/tashi-view-point,official_link,5,0.7
sikkim--gangtok--explore,sikkim--gangtok,Explore,attraction,,,,https://www.incredibleindia.gov.in/en/sikkim/gangtok/baba-harbhajan-singh-memorial,official_link,6,0.7
sikkim--gangtok--explore,sikkim--gangtok,Explore,attraction,,,,https://www.incredibleindia.gov.in/en/sikkim/gangtok/seven-sisters-waterfalls,official_link,7,0.7
sikkim--gangtok--explore,sikkim--gangtok,Explore,attraction,,,,https://www.incredibleindia.gov.in/en/sikkim/gangtok/namgyal-institute-of-tibetology,official_link,8,0.7
sikkim--gangtok--explore,sikkim--gangtok,Explore,attraction,,,,https://www.incredibleindia.gov.in/en/sikkim/gangtok/lingdum-monastery,official_link,9,0.7
sikkim--gangtok--explore,sikkim--gangtok,Explore,attraction,,,,https://www.incredibleindia.gov.in/en/sikkim/gangtok/ganesh-tok,official_link,10,0.7
sikkim--mangan--gurudongmar-lake,sikkim--mangan,Gurudongmar Lake,lake,,,,https://www.incredibleindia.gov.in/en/sikkim/mangan/gurudongmar-lake,official_link,1,0.7
sikkim--mangan--singhik,sikkim--mangan,Singhik,attraction,,,,https://www.incredibleindia.gov.in/en/sikkim/mangan/singhik-viewpoint,official_link,2,0.7
sikkim--mangan--explore,sikkim--mangan,Explore,attraction,,,,https://www.incredibleindia.gov.in/en/sikkim/mangan/chungthang,official_link,3,0.7
sikkim--mangan--explore,sikkim--mangan,Explore,attraction,,,,https://www.incredibleindia.gov.in/en/sikkim/mangan/singba-rhododendron-sanctuary,official_link,4,0.7
sikkim--pelling--khangchendzonga-national-park,sikkim--pelling,Khangchendzonga National Park,park,,,,https://www.incredibleindia.gov.in/en/sikkim/pelling/khangchendzonga-national-park,official_link,1,0.7
sikkim--pelling--pemayangtse-monastery,sikkim--pelling,Pemayangtse Monastery,monastery,,,,https://www.incredibleindia.gov.in/en/sikkim/pelling/pemayangtse-monastery,official_link,2,0.7
sikkim--pelling--sangachoeling-monastery,sikkim--pelling,Sangachoeling Monastery,monastery,,,,https://www.incredibleindia.gov.in/en/sikkim/pelling/sang-choling-monastery,official_link,3,0.7
sikkim--pelling--yuksom-valley,sikkim--pelling,Yuksom Valley,attraction,,,,https://www.incredibleindia.gov.in/en/sikkim/pelling/yuksom,official_link,4,0.7
sikkim--pelling--khecheopalri-lake,sikkim--pelling,Khecheopalri Lake,lake,,,,https://www.incredibleindia.gov.in/en/sikkim/pelling/khecheopalri-lake,official_link,5,0.7
sikkim--pelling--tashiding-monastery,sikkim--pelling,Tashiding Monastery,monastery,,,,https://www.incredibleindia.gov.in/en/sikkim/pelling/tashiding-monastery,official_link,6,0.7
sikkim--pelling--rabdentse-ruins,sikkim--pelling,Rabdentse Ruins,attraction,,,,https://www.incredibleindia.gov.in/en/sikkim/pelling/rabdentse-ruins,official_link,7,0.7
sikkim--pelling--explore,sikkim--pelling,Explore,attraction,,,,https://www.incredibleindia.gov.in/en/sikkim/pelling/borong,official_link,8,0.7
sikkim--pelling--explore,sikkim--pelling,Explore,attraction,,,,https://www.incredibleindia.gov.in/en/sikkim/pelling/dubdi-monastery,official_link,9,0.7
sikkim--pelling--spiritual-spots-in-pelling-a-journey-of-serenity-and-divinity,sikkim--pelling,Spiritual spots in Pelling - A journey of serenity and divinity,attraction,,,,https://www.incredibleindia.gov.in/en/sikkim/pelling/spiritual-spots-in-pelling-a-journey-of-serenity-and-divinity,official_link,10,0.7
tamil-nadu--chennai--fort-st-george,tamil-nadu--chennai,Fort St. George,fort,,,,https://www.incredibleindia.gov.in/en/tamil-nadu/chennai/fort-st-george,official_link,1,0.7
tamil-nadu--chennai--fort-museum,tamil-nadu--chennai,Fort Museum,fort,,,,https://www.incredibleindia.gov.in/en/tamil-nadu/chennai/fort-museum,official_link,2,0.7
tamil-nadu--chennai--kapaleeshwarar-temple,tamil-nadu--chennai,Kapaleeshwarar Temple,temple,,,,https://www.incredibleindia.gov.in/en/tamil-nadu/chennai/kapaleeswarar-temple,official_link,3,0.7
tamil-nadu--chennai--parthasarathy-temple,tamil-nadu--chennai,Parthasarathy Temple,temple,,,,https://www.incredibleindia.gov.in/en/tamil-nadu/chennai/parthasarathy-temple,official_link,4,0.7
tamil-nadu--chennai--santhome-cathedral-basilica,tamil-nadu--chennai,Santhome Cathedral Basilica,attraction,,,,https://www.incredibleindia.gov.in/en/tamil-nadu/chennai/san-thome-basilica,official_link,5,0.7
tamil-nadu--chennai--government-museum,tamil-nadu--chennai,Government Museum,museum,,,,https://www.incredibleindia.gov.in/en/tamil-nadu/chennai/government-museum,official_link,6,0.7
tamil-nadu--chennai--valluvar-kottam,tamil-nadu--chennai,Valluvar Kottam,attraction,,,,https://www.incredibleindia.gov.in/en/tamil-nadu/chennai/valluvar-kottam-kodambakkam,official_link,7,0.7
tamil-nadu--chennai--arignar-anna-zoological-park,tamil-nadu--chennai,Arignar Anna Zoological Park,park,,,,https://www.incredibleindia.gov.in/en/tamil-nadu/chennai/arignar-anna-zoological-park,official_link,8,0.7
tamil-nadu--chennai--mgr-memorial,tamil-nadu--chennai,MGR Memorial,attraction,,,,https://www.incredibleindia.gov.in/en/tamil-nadu/chennai/dr-mgr-memorial-house,official_link,9,0.7
tamil-nadu--chennai--explore,tamil-nadu--chennai,Explore,attraction,,,,https://www.incredibleindia.gov.in/en/tamil-nadu/chennai/mettur-dam,official_link,10,0.7
tamil-nadu--coimbatore--explore,tamil-nadu--coimbatore,Explore,attraction,,,,https://www.incredibleindia.gov.in/en/tamil-nadu/coimbatore/bhavani-sagar-dam,official_link,1,0.7
tamil-nadu--coimbatore--explore,tamil-nadu--coimbatore,Explore,attraction,,,,https://www.incredibleindia.gov.in/en/tamil-nadu/coimbatore/perur-pateeswarar-temple,official_link,2,0.7
tamil-nadu--coimbatore--explore,tamil-nadu--coimbatore,Explore,attraction,,,,https://www.incredibleindia.gov.in/en/tamil-nadu/coimbatore/marudhamalai-temple,official_link,3,0.7
tamil-nadu--coimbatore--explore,tamil-nadu--coimbatore,Explore,attraction,,,,https://www.incredibleindia.gov.in/en/tamil-nadu/coimbatore/masani-amman-temple,official_link,4,0.7
tamil-nadu--coimbatore--explore,tamil-nadu--coimbatore,Explore,attraction,,,,https://www.incredibleindia.gov.in/en/tamil-nadu/coimbatore/anamalai-tiger-reserve,official_link,5,0.7
tamil-nadu--coimbatore--explore,tamil-nadu--coimbatore,Explore,attraction,,,,https://www.incredibleindia.gov.in/en/tamil-nadu/coimbatore/kovai-kutralam-falls,official_link,6,0.7
tamil-nadu--coimbatore--explore,tamil-nadu--coimbatore,Explore,attraction,,,,https://www.incredibleindia.gov.in/en/tamil-nadu/coimbatore/bannari,official_link,7,0.7
tamil-nadu--coimbatore--weekend-getaways-from-coimbatore,tamil-nadu--coimbatore,Weekend getaways from Coimbatore,attraction,,,,https://www.incredibleindia.gov.in/en/tamil-nadu/coimbatore/weekend-getaways-from-coimbatore,official_link,8,0.7
tamil-nadu--kanchipuram--ekambareswarar-temple,tamil-nadu--kanchipuram,Ekambareswarar Temple,temple,,,,https://www.incredibleindia.gov.in/en/tamil-nadu/kanchipuram/ekambareswarar-temple,official_link,1,0.7
tamil-nadu--kanchipuram--sri-varadharaja-perumal-temple,tamil-nadu--kanchipuram,Sri Varadharaja Perumal Temple,temple,,,,https://www.incredibleindia.gov.in/en/tamil-nadu/kanchipuram/sri-varadharaja-perumal-temple,official_link,2,0.7
tamil-nadu--kanchipuram--sri-subramaniya-swami-temple,tamil-nadu--kanchipuram,Sri Subramaniya Swami Temple,temple,,,,https://www.incredibleindia.gov.in/en/tamil-nadu/kanchipuram/sri-subramaniya-swami-temple,official_link,3,0.7
tamil-nadu--kanchipuram--vedanthangal-bird-sanctuary,tamil-nadu--kanchipuram,Vedanthangal Bird Sanctuary,wildlife,,,,https://www.incredibleindia.gov.in/en/tamil-nadu/kanchipuram/vedanthangal-bird-sanctuary,official_link,4,0.7
tamil-nadu--kanchipuram--explore,tamil-nadu--kanchipuram,Explore,attraction,,,,https://www.incredibleindia.gov.in/en/tamil-nadu/kanchipuram/sriperumbudur,official_link,5,0.7
tamil-nadu--kanchipuram--explore,tamil-nadu--kanchipuram,Explore,attraction,,,,https://www.incredibleindia.gov.in/en/tamil-nadu/kanchipuram/thiruporur,official_link,6,0.7
tamil-nadu--kanchipuram--explore,tamil-nadu--kanchipuram,Explore,attraction,,,,https://www.incredibleindia.gov.in/en/tamil-nadu/kanchipuram/tiruttani,official_link,7,0.7
tamil-nadu--kanchipuram--explore,tamil-nadu--kanchipuram,Explore,attraction,,,,https://www.incredibleindia.gov.in/en/tamil-nadu/kanchipuram/vallakottai-murugan-temple,official_link,8,0.7
tamil-nadu--kanchipuram--explore,tamil-nadu--kanchipuram,Explore,attraction,,,,https://www.incredibleindia.gov.in/en/tamil-nadu/kanchipuram/kanchi-kudil,official_link,9,0.7
tamil-nadu--kanchipuram--explore,tamil-nadu--kanchipuram,Explore,attraction,,,,https://www.incredibleindia.gov.in/en/tamil-nadu/kanchipuram/sri-ulagalantha-perumal-temple,official_link,10,0.7
tamil-nadu--kanniyakumari--padmanabhapuram-palace,tamil-nadu--kanniyakumari,Padmanabhapuram Palace,palace,,,,https://www.incredibleindia.gov.in/en/tamil-nadu/kanniyakumari/padmanabhapuram-palace,official_link,1,0.7
tamil-nadu--kanniyakumari--vattakottai-fort,tamil-nadu--kanniyakumari,Vattakottai Fort,fort,,,,https://www.incredibleindia.gov.in/en/tamil-nadu/kanniyakumari/vattakottai-fort,official_link,2,0.7
tamil-nadu--kanniyakumari--vivekananda-rock-memorial,tamil-nadu--kanniyakumari,Vivekananda Rock Memorial,attraction,,,,https://www.incredibleindia.gov.in/en/tamil-nadu/kanniyakumari/vivekananda-rock-memorial,official_link,3,0.7
tamil-nadu--kanniyakumari--thiruvalluvar-statue,tamil-nadu--kanniyakumari,Thiruvalluvar Statue,attraction,,,,https://www.incredibleindia.gov.in/en/tamil-nadu/kanniyakumari/thiruvalluvar-statue,official_link,4,0.7
tamil-nadu--kanniyakumari--kumari-amman-temple,tamil-nadu--kanniyakumari,Kumari Amman Temple,temple,,,,https://www.incredibleindia.gov.in/en/tamil-nadu/kanniyakumari/kumari-amman-temple,official_link,5,0.7
tamil-nadu--kanniyakumari--explore,tamil-nadu--kanniyakumari,Explore,attraction,,,,https://www.incredibleindia.gov.in/en/tamil-nadu/kanniyakumari/chitharal-jain-monuments,official_link,6,0.7
tamil-nadu--kanniyakumari--explore,tamil-nadu--kanniyakumari,Explore,attraction,,,,https://www.incredibleindia.gov.in/en/tamil-nadu/kanniyakumari/udayagiri-fort,official_link,7,0.7
tamil-nadu--kanniyakumari--explore,tamil-nadu--kanniyakumari,Explore,attraction,,,,https://www.incredibleindia.gov.in/en/tamil-nadu/kanniyakumari/gandhi-memorial,official_link,8,0.7
tamil-nadu--kanniyakumari--explore,tamil-nadu--kanniyakumari,Explore,attraction,,,,https://www.incredibleindia.gov.in/en/tamil-nadu/kanniyakumari/koonthankulam-bird-sanctuary,official_link,9,0.7
tamil-nadu--kanniyakumari--explore,tamil-nadu--kanniyakumari,Explore,attraction,,,,https://www.incredibleindia.gov.in/en/tamil-nadu/kanniyakumari/kamarajar-manimandapam,official_link,10,0.7
tamil-nadu--madurai--srivilliputtur-andal-temple,tamil-nadu--madurai,Srivilliputtur Andal Temple,temple,,,,https://www.incredibleindia.gov.in/en/tamil-nadu/madurai/srivilliputtur-andal-temple,official_link,1,0.7
tamil-nadu--madurai--megamalai-forests,tamil-nadu--madurai,Megamalai forests,attraction,,,,https://www.incredibleindia.gov.in/en/tamil-nadu/madurai/megamalai-forests,official_link,2,0.7
tamil-nadu--madurai--explore,tamil-nadu--madurai,Explore,attraction,,,,https://www.incredibleindia.gov.in/en/tamil-nadu/madurai/st-marys-cathedral,official_link,3,0.7
tamil-nadu--madurai--explore,tamil-nadu--madurai,Explore,attraction,,,,https://www.incredibleindia.gov.in/en/tamil-nadu/madurai/samanar-hills,official_link,4,0.7
tamil-nadu--madurai--explore,tamil-nadu--madurai,Explore,attraction,,,,https://www.incredibleindia.gov.in/en/tamil-nadu/madurai/meenakshi-amman-temple,official_link,5,0.7
tamil-nadu--madurai--must-eat-local-dishes-in-madurai,tamil-nadu--madurai,Must eat local dishes In Madurai,attraction,,,,https://www.incredibleindia.gov.in/en/tamil-nadu/madurai/must-eat-local-dishes-in-madurai,official_link,6,0.7
tamil-nadu--madurai--places-to-see-in-central-tamil,tamil-nadu--madurai,Places to see In central Tamil,attraction,,,,https://www.incredibleindia.gov.in/en/tamil-nadu/madurai/places-to-see-in-central-tamil,official_link,7,0.7
tamil-nadu--mamallapuram--explore,tamil-nadu--mamallapuram,Explore,attraction,,,,https://www.incredibleindia.gov.in/en/tamil-nadu/mamallapuram/varaha-cave-temple,official_link,1,0.7
tamil-nadu--mamallapuram--explore,tamil-nadu--mamallapuram,Explore,attraction,,,,https://www.incredibleindia.gov.in/en/tamil-nadu/mamallapuram/trimurti-cave-temple,official_link,2,0.7
tamil-nadu--mamallapuram--explore,tamil-nadu--mamallapuram,Explore,attraction,,,,https://www.incredibleindia.gov.in/en/tamil-nadu/mamallapuram/mahishasuramardini-cave-temple,official_link,3,0.7
tamil-nadu--mamallapuram--explore,tamil-nadu--mamallapuram,Explore,attraction,,,,https://www.incredibleindia.gov.in/en/tamil-nadu/mamallapuram/tiger-cave,official_link,4,0.7
tamil-nadu--mamallapuram--explore,tamil-nadu--mamallapuram,Explore,attraction,,,,https://www.incredibleindia.gov.in/en/tamil-nadu/mamallapuram/shore-temple,official_link,5,0.7
tamil-nadu--mamallapuram--explore,tamil-nadu--mamallapuram,Explore,attraction,,,,https://www.incredibleindia.gov.in/en/tamil-nadu/mamallapuram/mahabalipuram-beach,official_link,6,0.7
tamil-nadu--mamallapuram--explore,tamil-nadu--mamallapuram,Explore,attraction,,,,https://www.incredibleindia.gov.in/en/tamil-nadu/mamallapuram/pancha-pandava-mandapam,official_link,7,0.7
tamil-nadu--mamallapuram--explore,tamil-nadu--mamallapuram,Explore,attraction,,,,https://www.incredibleindia.gov.in/en/tamil-nadu/mamallapuram/dakshinachitra-heritage-museum,official_link,8,0.7
tamil-nadu--mamallapuram--explore,tamil-nadu--mamallapuram,Explore,attraction,,,,https://www.incredibleindia.gov.in/en/tamil-nadu/mamallapuram/sculpture-museum,official_link,9,0.7
tamil-nadu--mamallapuram--explore,tamil-nadu--mamallapuram,Explore,attraction,,,,https://www.incredibleindia.gov.in/en/tamil-nadu/mamallapuram/arjunas-penance,official_link,10,0.7
tamil-nadu--ooty--explore,tamil-nadu--ooty,Explore,attraction,,,,https://www.incredibleindia.gov.in/en/tamil-nadu/ooty/elk-hill-murugan-temple,official_link,1,0.7
tamil-nadu--ooty--explore,tamil-nadu--ooty,Explore,attraction,,,,https://www.incredibleindia.gov.in/en/tamil-nadu/ooty/government-botanical-gardens,official_link,2,0.7
tamil-nadu--ooty--explore,tamil-nadu--ooty,Explore,attraction,,,,https://www.incredibleindia.gov.in/en/tamil-nadu/ooty/doddabetta-peak,official_link,3,0.7
tamil-nadu--ooty--explore,tamil-nadu--ooty,Explore,attraction,,,,https://www.incredibleindia.gov.in/en/tamil-nadu/ooty/rose-garden,official_link,4,0.7
tamil-nadu--ooty--explore,tamil-nadu--ooty,Explore,attraction,,,,https://www.incredibleindia.gov.in/en/tamil-nadu/ooty/mariamman-temple,official_link,5,0.7
tamil-nadu--ooty--explore,tamil-nadu--ooty,Explore,attraction,,,,https://www.incredibleindia.gov.in/en/tamil-nadu/ooty/sims-park,official_link,6,0.7
tamil-nadu--ooty--explore,tamil-nadu--ooty,Explore,attraction,,,,https://www.incredibleindia.gov.in/en/tamil-nadu/ooty/wax-museum,official_link,7,0.7
tamil-nadu--ooty--explore,tamil-nadu--ooty,Explore,attraction,,,,https://www.incredibleindia.gov.in/en/tamil-nadu/ooty/mudumalai-tiger-reserve,official_link,8,0.7
tamil-nadu--ooty--explore,tamil-nadu--ooty,Explore,attraction,,,,https://www.incredibleindia.gov.in/en/tamil-nadu/ooty/tea-factory-and-museum,official_link,9,0.7
tamil-nadu--rameswaram--ramanathaswamy-temple,tamil-nadu--rameswaram,Ramanathaswamy Temple,temple,,,,https://www.incredibleindia.gov.in/en/tamil-nadu/rameswaram/sri-ramanathaswamy-temple,official_link,1,0.7
tamil-nadu--rameswaram--pamban-bridge,tamil-nadu--rameswaram,Pamban Bridge,attraction,,,,https://www.incredibleindia.gov.in/en/tamil-nadu/rameswaram/pamban-bridge,official_link,2,0.7
tamil-nadu--rameswaram--explore,tamil-nadu--rameswaram,Explore,attraction,,,,https://www.incredibleindia.gov.in/en/tamil-nadu/rameswaram/dr-apj-abdul-kalam-memorial,official_link,3,0.7
tamil-nadu--rameswaram--rameswaram-tracing-the-footsteps-of-lord-ram,tamil-nadu--rameswaram,Rameswaram - Tracing the footsteps of Lord Ram,attraction,,,,https://www.incredibleindia.gov.in/en/tamil-nadu/rameswaram/rameswaram-tracing-the-footsteps-of-lord-ram,official_link,4,0.7
tamil-nadu--thanjavur--brihadeeswarar-temple,tamil-nadu--thanjavur,Brihadeeswarar Temple,temple,,,,https://www.incredibleindia.gov.in/en/tamil-nadu/thanjavur/brihadeeswarar-temple,official_link,1,0.7
tamil-nadu--thanjavur--airavatesvara-temple,tamil-nadu--thanjavur,Airavatesvara Temple,temple,,,,https://www.incredibleindia.gov.in/en/tamil-nadu/thanjavur/airavatesvara-temple,official_link,2,0.7
tamil-nadu--thanjavur--thanjavur-maratha-palace,tamil-nadu--thanjavur,Thanjavur Maratha Palace,palace,,,,https://www.incredibleindia.gov.in/en/tamil-nadu/thanjavur/thanjavur-palace,official_link,3,0.7
tamil-nadu--thanjavur--explore,tamil-nadu--thanjavur,Explore,attraction,,,,https://www.incredibleindia.gov.in/en/tamil-nadu/thanjavur/art-gallery-thanjavur,official_link,4,0.7
tamil-nadu--thanjavur--explore,tamil-nadu--thanjavur,Explore,attraction,,,,https://www.incredibleindia.gov.in/en/tamil-nadu/thanjavur/thiruvaiyaru,official_link,5,0.7
tamil-nadu--thanjavur--explore,tamil-nadu--thanjavur,Explore,attraction,,,,https://www.incredibleindia.gov.in/en/tamil-nadu/thanjavur/saraswathi-mahal-library,official_link,6,0.7
tamil-nadu--thanjavur--explore,tamil-nadu--thanjavur,Explore,attraction,,,,https://www.incredibleindia.gov.in/en/tamil-nadu/thanjavur/vaitheeswaran-koil,official_link,7,0.7
tamil-nadu--thanjavur--explore,tamil-nadu--thanjavur,Explore,attraction,,,,https://www.incredibleindia.gov.in/en/tamil-nadu/thanjavur/tranquebar,official_link,8,0.7
tamil-nadu--thanjavur--places-to-visit-in-thanjavur-travel-guide,tamil-nadu--thanjavur,Places to visit in Thanjavur travel guide,attraction,,,,https://www.incredibleindia.gov.in/en/tamil-nadu/thanjavur/places-to-visit-in-thanjavur,official_link,9,0.7
tamil-nadu--tiruchirappalli--explore,tamil-nadu--tiruchirappalli,Explore,attraction,,,,https://www.incredibleindia.gov.in/en/tamil-nadu/tiruchirappalli/grand-anaicut,official_link,1,0.7
tamil-nadu--tiruchirappalli--explore,tamil-nadu--tiruchirappalli,Explore,attraction,,,,https://www.incredibleindia.gov.in/en/tamil-nadu/tiruchirappalli/samayapuram-mariamman-temple,official_link,2,0.7
tamil-nadu--tiruchirappalli--explore,tamil-nadu--tiruchirappalli,Explore,attraction,,,,https://www.incredibleindia.gov.in/en/tamil-nadu/tiruchirappalli/mariamman-temple-keelanbil,official_link,3,0.7
tamil-nadu--tiruchirappalli--explore,tamil-nadu--tiruchirappalli,Explore,attraction,,,,https://www.incredibleindia.gov.in/en/tamil-nadu/tiruchirappalli/pundarikakshan-perumal-temple,official_link,4,0.7
tamil-nadu--tiruchirappalli--explore,tamil-nadu--tiruchirappalli,Explore,attraction,,,,https://www.incredibleindia.gov.in/en/tamil-nadu/tiruchirappalli/sri-ranganathaswamy-temple,official_link,5,0.7
telangana--bhongir--yadadri-temple,telangana--bhongir,Yadadri Temple,temple,,,,https://www.incredibleindia.gov.in/en/telangana/bhongir/sri-lakshmi-narasimha-swamy-temple-yadadri-temple-yadagirigutta-temple,official_link,1,0.7
telangana--bhongir--bhongir-embracing-nature-s-serenity,telangana--bhongir,Bhongir: Embracing Nature's Serenity,attraction,,,,https://www.incredibleindia.gov.in/en/telangana/bhongir/embracing-natures-serenity,official_link,2,0.7
telangana--bhongir--bhongir-unleash-your-adventurous-spirit,telangana--bhongir,Bhongir: Unleash Your Adventurous Spirit,attraction,,,,https://www.incredibleindia.gov.in/en/telangana/bhongir/unleash-your-adventurous-spirit,official_link,3,0.7
telangana--bhongir--bhongir-where-shopping-meets-tradition,telangana--bhongir,Bhongir: Where Shopping Meets Tradition,attraction,,,,https://www.incredibleindia.gov.in/en/telangana/bhongir/where-shopping-meets-tradition,official_link,4,0.7
